state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,State,Number of Workers,WARN Received Date,Closure/Layoff,Temporary/Permanent,Union,Notes
Kentucky,Carmeuse Lime and Stone,,,05/08/2009,,,Northern Kentucky | 212312,Kentucky,48,05/15/2009,Layoff,,,
Kentucky,AK Steel Corporation,,,07/28/2009-08/11/2009,,,TENCO | 331111,Kentucky,750,05/13/2009,Layoff,,Yes,
Kentucky,Premier Elkhorn Coal Company,,,,,,EKCEP | 21211,Kentucky,58,05/08/2009,Layoff,,,
Kentucky,"CONSOL of Kentucky, Inc.",,,07/01/2009,,,EKCEP | 212112,Kentucky,,05/04/2009,Closure,,No,
Kentucky,"Trace Die Cast, Inc.",,,05/11/2009,,,Barren River | 336399,Kentucky,135,05/04/2009,Layoff,,,
Kentucky,Wintech,,,07/01/2009-09/14/2009,,,Bluegrass | 3261,Kentucky,167,05/01/2009,Layoff,,No,
Kentucky,"S-R of Kentucky, Inc.",,,05/25/2009-06/30/2009,,,Barren River,Kentucky,194,04/13/2009,Layoff,,No,
Kentucky,Toyota Boshoku,,,07/03/2009,,,Lincoln Trail | 551114,Kentucky,316,04/07/2009,Closure,,No,
Kentucky,Trim Masters Incorporated,,,06/05/2009,,,Bluegrass | 336399,Kentucky,56,04/06/2009,Layoff,,No,
Kentucky,ACS Business Process Solutions',,,06/01/2009,,,Bluegrass | 541511,Kentucky,160,04/06/2009,Layoff,,No,
Kentucky,Betts USA,,,04/01/2009-09/30/2009,,,Northern Kentucky | 326199,Kentucky,114,04/03/2009,Closure,,No,
Kentucky,"Noble International, LTD.",,,05/29/2009,,,Greater Louisville | 336399,Kentucky,79,04/01/2009,Layoff,,,
Kentucky,"Sun Microsystems, Inc.",,,05/30/2009-06/13/2009,,,Greater Louisville | 334111,Kentucky,2,03/31/2009,Layoff,,,
Kentucky,Ilevel by Weyerhaeuser,,,05/09/2024,,,EKCEP | 321113,Kentucky,165,03/16/2009,Closure,,No,
Kentucky,Jones Plastics & Engineering,,,03/29/2009,,,Greater Louisville | 326199,Kentucky,1,03/11/2009,Layoff,,Yes,
Kentucky,Kuhlman Elctric Corporation,,,05/04/2009,,,Bluegrass | 541330,Kentucky,73,03/09/2009,Layoff,,,
Kentucky,"Ainak, Inc.",,,05/31/2009-10/31/2009,,,Bluegrass | 326220,Kentucky,137,03/05/2009,Layoff,,,
Kentucky,Ayrshire Electronics,,,05/01/2009,,,EKCEP | 339999,Kentucky,76,03/04/2009,Layoff,,,
Kentucky,"Webasto Roof Systems, Inc.",,,04/20/2009-07/15/2009,,,West Kentucky,Kentucky,57,02/19/2009,Closure,,No,
Kentucky,AGC,,,02/26/2009,,,Lincoln Trail | 327215,Kentucky,140,02/06/2009,Layoff,,No,
Kentucky,"Specialty Vehicle Acquasition Corporation, dba ASC, Inc.",,,02/05/2009,,,Bluegrass,Kentucky,,02/04/2009,Layoff,,,
Kentucky,SKF,,,03/31/2009,,,Barren River | 561990,Kentucky,95,02/02/2009,Layoff,,,
Kentucky,Occidental Chemical Corporation (OxyChem),,,03/30/2009,,,Greater Louisville | 424690,Kentucky,60,02/02/2009,Layoff,,Yes,
Kentucky,GECOM Corporation,,,03/30/2009,,,Bluegrass,Kentucky,150,01/29/2009,Layoff,,No,
Kentucky,"JL French Automotive Casting, Inc.",,,01/30/2009-02/13/2009,,,Barren River | 331521,Kentucky,180,01/26/2009,Layoff,,,
Kentucky,Circuit City,,,03/21/2009,,,Statewide | 443112,Kentucky,,01/16/2009,Closure,,,
Kentucky,"Martinrea Heavy Stamping, Inc.",,,03/09/2009,,,Greater Louisville,Kentucky,2,01/12/2009,Layoff,,Yes,
Kentucky,Flextronics - Global Services,,,02/18/2009,,,Greater Louisville | 811213,Kentucky,150,01/07/2009,Layoff,,Yes,
Kentucky,Progress Rail Services,,,12/18/2008,,,TENCO,Kentucky,64,12/18/2008,Layoff,,,
Kentucky,Martinrea Heavy Stamping,,,02/16/2009,,,Greater Louisville | 336399,Kentucky,47,12/11/2008,Layoff,,Yes,
Kentucky,DHL Express,,,01/23/2009,,,Northern Kentucky,Kentucky,50,12/03/2008,Layoffs,,Yes,
Kentucky,"Sunspring America, Inc.",,,02/01/2009,,,Green River,Kentucky,77,12/02/2008,Layoff,,,
Kentucky,Cintas (Perry Manufacturing),,,01/31/2009,,,EKCEP | 31525,Kentucky,150,12/02/2008,Closure,,,
Kentucky,Cintas,,,01/31/2009,,,TENCO | 31252,Kentucky,148,12/02/2008,Closure,,,
Kentucky,"Leggett & Platt, Incorporated",,,01/15/2009,,,Greater Louisville | 332510,Kentucky,154,11/19/2008,Closure,,Yes,
Kentucky,"GSI Commerce Solutions, Inc.",,,01/17/2009-01/18/2009,,,Greater Louisville | 49311,Kentucky,36,11/17/2008,Layoff,,No,
Kentucky,"Holley Performance Products, Inc.",,,01/09/2009-01/23/2009,,,Barren River | 336322,Kentucky,,11/10/2008,Layoff,,,
Kentucky,"Holley Performance Products, Inc.",,,11/1/2008-12/31/2008,,,Barren River | 336322,Kentucky,,11/07/2008,,,,
Kentucky,Martinrea Heavy Stamping,,,01/05/2009,,,Greater Louisville | 336399,Kentucky,64,11/07/2008,Layoff,,,
Kentucky,"GSI Commerce Solutions, Inc.",,,01/01/2009 - 01/03/2009,,,Greater Louisville | 454111,Kentucky,61,11/03/2008,Layoff,,No,
Kentucky,"Worthington Industries, Inc.",,,05/31/2009,,,Greater Louisville | 331111,Kentucky,49,11/03/2008,Closure,,,
Kentucky,Target,,,02/07/2008,,,Greater Louisville | 452111,Kentucky,57,11/03/2008,Closure,,,
Kentucky,Jones Plastics & Engineering,,,01/01/2009,,,Greater Louisville | 326199,Kentucky,183,10/31/2008,Layoff,,Yes,
Kentucky,Intertec,,,01/02/2009-05/01/2009,,,Lincoln Trail | 336399,Kentucky,157,10/29/2008,Closure,,No,
Kentucky,Greif Corrugated Containers,,,12/27/2008,,,Greater Louisville | 322211,Kentucky,46,10/27/2008,Closure,,Yes,
Kentucky,Stock Building Supply,,,12/25/2008,,,Greater Louisville | 444190,Kentucky,57,10/27/2008,Layoff,,,
Kentucky,"Clayton Homes and CMH Manufacturing, Inc.",,,10/16/2008-12/14/2008,,,Lincoln Trail,Kentucky,170,10/20/2008,Closure,,No,
Kentucky,American Standard,,,10/17/2008-10/31/2008,,,EKCEP,Kentucky,8,10/15/2008,Closure,,,
Kentucky,"Leggett & Platt, Incorporated",,,12/14/2008,,,Greater Louisville,Kentucky,86,10/15/2008,Layoff,,Yes,
Kentucky,IAP World Services,,,09/30/2008,,,Northern Kentucky | 561499,Kentucky,207,09/22/2008,"Layoff, Closure",,No,
Kentucky,American Beverage Corporation,,,11/10/2008,,,Western Kentucky | 311421,Kentucky,96,09/09/2008,Layoff,,No,
Kentucky,"Johnson Controls, Inc.",,,07/27/2009,,,Western Kentucky | 331521,Kentucky,,09/05/2008,Closure,,Yes,
Kentucky,"Miartinrea Heavy Stamping, Inc.",,,11/10/2008,,,Greater Louisville | 336399,Kentucky,47,09/05/2008,Layoff,,Yes,
Kentucky,TFE Logistics Group,,,11/01/2008,,,Northern Kentucky | 561320,Kentucky,595,08/27/2008,Layoff,,No,
Kentucky,"CDG Management, LLC",,,10/26/2008,,,EKCEP,Kentucky,75,08/22/2008,Closure,,No,
Kentucky,"Atlantis Plastics, Inc.",,,10/31/2008,,,Green River | 325211,Kentucky,152,08/19/2008,,,No,
Kentucky,"Atlantis Plastics, Inc.",,,10/31/2008,,,Green River | 326199,Kentucky,152,08/19/2008,,,No,
Kentucky,Martinrea,,,10/01/2008,,,Greater Louisville | 336399,Kentucky,57,08/08/2008,Layoff,,Yes,
Kentucky,Rayloc,,,10/13/2008-10/31/2008,,,Green River,Kentucky,,08/07/2008,Layoff,,No,
Kentucky,American Standard Brands,,,10/01/2008-10/15/2008,,,EKCEP | 332913,Kentucky,48,08/01/2008,Closure,,No,
Kentucky,Martinrea,,,10/01/2008,,,Greater Louisville,Kentucky,57,08/01/2008,Layoff,,Yes,
Kentucky,Walgreens OptionCare Home Care,,,10/06/2008-12/03/2008,,,Greater Louisville | 621610,Kentucky,106,07/18/2008,Layoff,,,
Kentucky,Panasonic Motor Company,,,09/30/2008-03/31/2009,,,Bluegrass | 339999,Kentucky,51,07/18/2008,Closure,,No,
Kentucky,"Dakkota Integrated Systems, LLC",,,07/14/2008-07/27/2008,,,Greater Louisville | 336399,Kentucky,85,07/18/2008,Layoff,,Yes,
Kentucky,Panasonic Motor Company,,,09/30/2008,,,Bluegrass | 339999,Kentucky,51,07/18/2008,Closure,,No,
Kentucky,Dana Holding Corporation,,,07/21/2008,,,Lincoln Trail | 423120,Kentucky,260,07/15/2008,Layoff,,No,
Kentucky,Republic Airways Holdings,,,09/10/2008,,,Greater Louisville & Northern Kentucky | 481111,Kentucky,,07/14/2008,Layoff,,No,
Kentucky,"Johnson Controls, Inc.",,,07/07/2008,,,Greater Louisville | 336399,Kentucky,114,07/07/2008,Layoff,,Yes,
Kentucky,"Dawahare's of Lexington, LLC",,,,,,Statewide | 44814,Kentucky,450,07/07/2008,Closure,,No,
Kentucky,"Akebono Brake Springfield Plant (AMTEC Brake, LLC dba Akebone Brake)",,,08/31/2008,,,Lincoln Trail | 326299,Kentucky,140,06/30/2008,Closure,,No,
Kentucky,RCS Transportation LLC,,,08/01/2008,,,Greater Louisville | 488210,Kentucky,104,06/30/2008,Layoff,,Yes,
Kentucky,"Allied Automotive Group (Allied Systems, LTD.)",,,08/25/2008,,,Greater Louisville | 4842,Kentucky,73,06/25/2008,Layoff,,Yes,
Kentucky,"Benson International, LLC",,,08/07/2008,,,West Kentucky | 336212,Kentucky,87,06/09/2008,Closure,,No,
Kentucky,"Minnesota/Owensboro Executive Inn, LLC",,,06/09/2008,,,Green River,Kentucky,72,06/06/2008,,,No,
Kentucky,CA Gardiner Veneer,,,,,,Greater Louisville,Kentucky,60,06/06/2008,Closure,,,
Kentucky,The Home Depot,,,08/05/2008,,,Bluegrass | 444110,Kentucky,78,06/04/2008,Closure,,No,
Kentucky,Fort Knox National Company,,,08/01/2008,,,Lincoln Trail | 522320,Kentucky,79,06/03/2008,Layoff,,No,
Kentucky,"D-J, Inc. dba Nypro Kentucky",,,07/28/2008-09/30/2008,,,Greater Louisville,Kentucky,178,05/30/2008,Closure,,No,
Kentucky,Ford Motor Company Louisville Assembly Plant,,,07/21/2008,,,Greater Louisville | 336112,Kentucky,756,05/23/2008,Layoff,,Yes,
Kentucky,Home Depot,,,,,,Bluegrass | 444110,Kentucky,,05/01/2008,Closure,,No,
Kentucky,Lear Corporation,,,06/19/2008,,,Greater Louisville,Kentucky,124,04/30/2008,Layoff,,Yes,
Kentucky,Johnson Controls @ AK Steel,,,06/18/2008,,,TENCO | 331111,Kentucky,50,04/25/2008,Layoff,,No,
Kentucky,A.O. Smith,,,06/14/2008-06/28/2008,,,Barren River,Kentucky,220,04/15/2008,Closure,,No,
Kentucky,Sumitomo Electric Wiring System,,,06/08/2024,,,Barren River | 334419,Kentucky,100,04/01/2008,,,No,
Kentucky,RCS Transportation LLC,,,05/31/2008,,,Greater Louisville | 488210,Kentucky,191,03/31/2008,Layoff,,Yes,
Kentucky,Novelis Corp.,,,06/08/2024,,,Greater Louisville | 331319,Kentucky,105,03/28/2008,Closure,,No,
Kentucky,DANA,,,05/31/2008,,,Barren River | 336399,Kentucky,100,03/24/2008,Layoff,,No,
Kentucky,"Dillard's, Inc.",,,05/02/2008,,,Greater Louisville,Kentucky,89,03/07/2008,,,No,
Kentucky,"SkyWest Airlines, Inc.",,,06/08/2024,,,Bluegrass,Kentucky,15,02/15/2008,Layoff,,No,
Kentucky,The Apparel Group LTD,,,05/02/2008,,,Greater Louisville | 315223,Kentucky,91,02/08/2008,Layoff,,No,
Kentucky,Bendix,,,03/31/2008,,,Bluegrass | 336211,Kentucky,3,01/31/2008,Layoff,,No,
Kentucky,DuPont Performance Elastomer,,,12/31/2007-02/1/2008,,,Greater Louisville | 325998,Kentucky,223,01/25/2008,Closure,,Yes,
Kentucky,"Senior Care, Inc. & Gateway at Norton Healthcare Pavillion",,,03/16/2008,,,Greater Louisville | 62139,Kentucky,91,01/18/2008,,,No,
Kentucky,"Dillard's, Inc.",,,03/16/2008,,,Bluegrass,Kentucky,121,01/17/2008,,,No,
Kentucky,"CDG Management, LLC",,,01/19/2008,,,Western Kentucky,Kentucky,57,01/17/2008,Closure,,No,
Kentucky,"KMMC, LLC dba Vision No. 9 Mine",,,01/11/2008,,,Green River,Kentucky,108,01/17/2008,,,No,
Kentucky,MultiServ - A HARSCO Company,,,03/14/2008,,,Northern Kentucky | 327992,Kentucky,95,01/16/2008,Closure,,,
Kentucky,Jones Plastic & Engineering,,,11/18/2007-12/16/2007,,,Lincoln Trail | 326199,Kentucky,260,11/20/2007,Closure,,,
Kentucky,Bendix,,,01/18/2008,,,Bluegrass,Kentucky,4,11/19/2007,Layoff,,,
Kentucky,"Caterpillar Logistics Services, Inc.",,,01/01/2008,,,Greater Louisville,Kentucky,38,10/30/2007,Closure,,,
Kentucky,"Nyloncraft, Inc.",,,12/23/2007-02/29/2008,,,Barren River,Kentucky,71,10/23/2007,Closure,,No,
Kentucky,"ATS Light Alloy Wheels Kentucky, LLC",,,12/18/2007,,,Northern Kentucky,Kentucky,180,10/18/2007,Closure,,,
Kentucky,"Oarsman Sportswear Parent - Paramount Apparel International, Inc.",,,12/18/2007,,,Northern Kentucky,Kentucky,85,10/18/2007,Closure,,,
Kentucky,"Sun Microsystems, Inc.",,,11/26/2007-12/01/2007,,,Greater Louisville,Kentucky,1,09/26/2007,Closure,,,
Kentucky,Logan's Roadhouse,,,,,,Barren River,Kentucky,92,09/05/2007,Layoff,,,
Kentucky,Transcraft Corporation,,,10/31/2007,,,TENCO,Kentucky,110,08/24/2007,Layoff,,Yes,
Kentucky,"Flynn Enterprises, LLC",,,10/01/2007,,,Western Kentucky,Kentucky,254,08/06/2007,Closure,,,
Kentucky,"TT Acquisition Company, LLC dba Clover Technologies Group",,,06/29/2007,,,Greater Louisville | 325910,Kentucky,75,04/26/2007,Closure,,,
Kentucky,D-J Inc.,,,12/31/2006,,,EKCEP | Perry | 3089,Kentucky,50,08/25/2006,Closure,,No,
Kentucky,Macy's Central,,,03/21/2006,,,Green River | Daviess | 5311,Kentucky,49,02/13/2006,Closure,,,
Kentucky,Enterprise Management Services Corporation,,,03/31/2006,,,Greater Louisville | Jefferson | 7382,Kentucky,5,02/02/2006,Layoff,,,
Kentucky,Central Parking Corporation,,,03/31/2006,,,Greater Louisville | Jefferson | 7521,Kentucky,20,02/01/2006,Closure,,,
Kentucky,Carhartt,,,03/31/2006,,,Green River | Webster,Kentucky,90,01/18/2006,Closure,,,
Kentucky,Carhartt,,,03/31/2006,,,Barren River | Barren,Kentucky,82,01/18/2006,Closure,,,
Kentucky,Carhartt,,,03/31/2006,,,TENCO | Rowan,Kentucky,71,01/18/2006,Closure,,,
Kentucky,D&K Healthcare,,,03/03/2006,,,Bluegrass | Fayette | 5122,Kentucky,75,01/17/2006,Closure,,,
Kentucky,Fruit of the Loom - Jamestown Sewing Department,,,01/27/2006,,,Cumberlands | Russell | 2254,Kentucky,100,01/03/2006,Closure,,,
Kentucky,Kellwood Company,,,02/10/2006,,,Barren River | Butler | 2339,Kentucky,83,12/21/2005,Closure,,,
Kentucky,Crane Plumbing,,,02/14/2005,,,Cumberlands | Pulaski | 3431,Kentucky,169,12/19/2005,Closure,,,
Kentucky,American National Rubber,,,02/05/2006,,,EKCEP | Lawrence | 3053,Kentucky,63,12/09/2005,Closure,,,
Kentucky,LeSportsac,,,01/30/2006,,,Cumberlands | McCreary | 3161,Kentucky,177,12/07/2005,Closure,,,
Kentucky,Michael's Cooperage Company of Kentucky,,,12/23/2005,,,Northern Kentucky | Boone | 3412,Kentucky,42,11/14/2005,Layoff,,,
Kentucky,"Comair, Inc.",,,01/02/2006,,,Northern Kentucky | Kenton | 4512,Kentucky,315,11/04/2005,Closure,,,
Kentucky,Financial Service Solutions,,,,,,Greater Louisville | Jefferson | 7311,Kentucky,200,11/23/2004,,,,
Kentucky,CDG Management Corbin call Center,,,,,,Cumberlands | Whitley | 7371,Kentucky,115,11/03/2004,,,,
Kentucky,CDG Management Providence Call Center,,,,,,Barren River | Simpson | 7371,Kentucky,69,11/03/2004,,,,
Kentucky,"Flynn Enterprises, Inc.",,,,,,Western KY | Muhlenberg | 2339,Kentucky,110,10/22/2004,,,,
Kentucky,Saint Gobain Ceramics Corhart Refractories,,,,,,Greater Louisville | Jefferson | 3297,Kentucky,150,10/12/2004,,,,
Kentucky,Shire US Inc.,,,,,,Northern KY | Campbell | 2834,Kentucky,102,10/12/2004,,,,
Kentucky,Charter Communications Video Call Center,,,,,,Greater Louisville | Jefferson | 4899,Kentucky,162,09/21/2004,,,,
Kentucky,"Nexans Magnet Wire USA, Inc.",,,,,,Greater Louisville | Oldham | 3496,Kentucky,123,09/09/2004,,,,
Kentucky,"Flynn Enterprises, LLC (Allegre, Kentucky Plant Closing)",,,,,,Western KY | Todd | 2339,Kentucky,155,09/02/2004,,,,
Kentucky,Crittenden Health Systems Crittenden County Convalescent Center,,,,,,Northern KY | Crittenden | 8051,Kentucky,150,08/30/2004,,,,
Kentucky,Crittenden Health Systems Salem Springlake Care Center,,,,,,Western KY | Livingston | 8051,Kentucky,100,08/30/2004,,,,
Kentucky,"Chelsea Industries, Inc.",,,,,,Western KY | Trigg | 3496,Kentucky,54,08/24/2004,,,,
Kentucky,Pegasus Satellite Television,,,,,,Greater Louisville | Jefferson | 4841,Kentucky,259,08/04/2004,,,,
Kentucky,L'Oreal USA,,,,,,Northern KY | Boone | 9999,Kentucky,70,07/27/2004,,,,
Kentucky,The Federal Reserve Bank of St. Louis,,,,,,Greater Louisville | Jefferson | 6011,Kentucky,115,07/14/2004,,,,
Kentucky,CS International Somerset Division,,,,,,Cumberlands | Pulaski | 2392,Kentucky,150,07/07/2004,,,,
Kentucky,Star Fire Mining,,,,,,EKCEP | Perry | 1241,Kentucky,106,07/07/2004,,,,
Kentucky,Continental Tire North America Incorporated Mayfield Plant,,,,,,Western KY | Graves | 5099,Kentucky,915,07/02/2004,,,,
Kentucky,Brown & Williamson Tobacco Corporation,,,,,,Greater Louisville | Jefferson | 2111,Kentucky,242,07/01/2004,,,,
Kentucky,Brown & Williamson Tobacco Corporation,,,,,,Nationwide | 2111,Kentucky,100,07/01/2004,,,,
Kentucky,Brown & Williamson Tobacco Corporation Sales and Marketing Office,,,,,,Northern KY | Kenton | 2111,Kentucky,58,07/01/2004,,,,
Kentucky,Brown & Williamson Tobacco Corporation Sales and Marketing Office,,,,,,Greater Louisville | Jefferson | 2111,Kentucky,33,07/01/2004,,,,
Kentucky,Venture Industries Corp.,,,,,,Western KY | Christian | 3714,Kentucky,96,06/30/2004,,,,
Kentucky,Robert Bosch Tool,,,,,,Lincoln Trail | Grayson | 3425,Kentucky,155,05/17/2004,,,,
Kentucky,Walker Paducah Corp.,,,,,,Western KY | McCraken | 4492,Kentucky,71,05/04/2004,,,,
Kentucky,Temple InLand Louisville West Box Plant,,,,,,Greater Louisville | Jefferson | 2653,Kentucky,126,05/03/2004,,,,
Kentucky,Continental Tire North America,,,,,,Western KY | Graves | 5099,Kentucky,198,04/30/2004,,,,
Kentucky,Winn Dixie Logistics,,,,,,Greater Louisville | Jefferson | 4226,Kentucky,160,04/30/2004,,,,
Kentucky,American Bag,,,,,,McCreary | 3714,Kentucky,86,04/27/2004,,,,
Kentucky,Michaels Stores Inc.,,,,,,Bluegrass | Fayette | 5099,Kentucky,142,04/19/2004,,,,
Kentucky,"Dana Corporation Torque Traction Intergration Technologies, Inc.",,,,,,Northern KY | Grant | 3999,Kentucky,146,03/22/2004,,,,
Kentucky,Osram Sylvania Lexington Distribution Center,,,,,,Bluegrass | Fayette | 5063,Kentucky,3,03/08/2004,,,,
Kentucky,"Jockey International, Inc.",,,,,,Mason | 5999,Kentucky,219,03/02/2004,,,,
Kentucky,"Auburn Hosiery Mills, Inc.",,,,,,Logan | 2251,Kentucky,200,03/02/2004,,,,
Kentucky,Jockey International,,,,,,Nicholas | 5999,Kentucky,137,03/02/2004,,,,
Kentucky,Jockey International,,,,,,Montgomery | 5999,Kentucky,74,03/02/2004,,,,
Kentucky,Sears Roebuck and Company National Support and Inquiry Center,,,,,,Greater Louisville | Jefferson | 7389,Kentucky,88,02/26/2004,,,,
Kentucky,Sanmina - SCI,,,,,,Bluegrass | Madison | 3999,Kentucky,139,02/20/2004,,,,
Kentucky,"Mayfield Cap Company, Inc.",,,,,,Graves | 2353,Kentucky,74,02/17/2004,,,,
Kentucky,"Sykes Enterprises, Inc.",,,,,,Pike | 7389,Kentucky,341,02/10/2004,,,,
Kentucky,Bank of America,,,,,,Greater Louisville | Jefferson | 6162,Kentucky,250,02/06/2004,,,,
Kentucky,Louisville/Saydah Home Fashions,,,,,,Henry | 2392,Kentucky,100,02/06/2004,,,,
Kentucky,Sears Roebuck and Company Customer Network Center,,,,,,Greater Louisville | Jefferson | 7389,Kentucky,157,02/02/2004,,,,
Kentucky,King Provision,,,,,,Greater Louisville | Jefferson | 5141,Kentucky,123,01/28/2004,,,,
Kentucky,"WNA Hopple Plastics, Inc.",,,,,,Northern KY | Boone | 2295,Kentucky,141,01/26/2004,,,,
Kentucky,Providian Financial Corporation,,,,,,Greater Louisville | Jefferson | 6141,Kentucky,316,01/21/2004,,,,
Kentucky,Amerisourcebergen Corp. Louisville Distribution Center,,,,,,Greater Louisville | Jefferson | 4225,Kentucky,91,01/21/2004,,,,
Kentucky,Humana Inc. and Humana Insurance Company Louisville Telemarketing Unit,,,,,,Greater Louisville | Jefferson | 6321,Kentucky,107,01/19/2004,,,,
Kentucky,Hoover Wire Products A Legget & Platt Division,,,,,,Bluegrass | Scott | 2515,Kentucky,147,01/15/2004,,,,
Kentucky,Plaid Clothing Company,,,,,,Northern KY | Kenton | 2329,Kentucky,70,01/07/2004,,,,
Kentucky,Appalachian Regional Healthcare,,,01/07/2003,,,EKCEP,Kentucky,125,01/10/2003,Layoff,,,
Kentucky,"Kentucky Electrical Steel, Inc.",,,12/29/2002-01/26/2003,,,TENCO | Boyd,Kentucky,311,01/03/2003,Closure,,,
Kentucky,International Paper Company,,,03/31/2003,,,Western Kentucky | Christian,Kentucky,300,01/02/2003,Closure,,,
Kentucky,"Collis, Inc. Subsidiary of SSW Holding Company",,,,,,Lincoln Trail | Hardin,Kentucky,70,02/01/2002,Layoff,,,
Kentucky,"GE Financial Assurance Holdings, Inc.",,,,,,Greater Louisville | Jefferson,Kentucky,41,01/31/2002,Layoff,,,
Kentucky,HMX Tailored (Plaid Cloth),,,,,,Cumberlands | Pulaski County,Kentucky,285,01/30/2002,Layoff,,,
Kentucky,Tyco Electronics (AMP Inc.),,,,,,Bluegrass | Scott,Kentucky,145,01/17/2002,Layoff,,,
Kentucky,Accuride Corporation,,,,,,Green River | Henderson,Kentucky,325,01/11/2002,Layoff,,,
Kentucky,"Donaldson Company, Inc",,,,,,Bluegrass | Jessamine,Kentucky,87,01/07/2002,Layoff,,,
Kentucky,Providian Financial Corporation,,,,,,Greater Louisville | Jefferson,Kentucky,203,01/04/2002,Layoff,,,
Kentucky,Woodwork of Mid-America,,,,,,Barren River | Warren,Kentucky,110,01/01/2002,Layoff,,,
Kentucky,Inoac Packaging Group,,,,,,Lincoln Trail | Grayson,Kentucky,72,01/01/2002,Layoff,,,
Kentucky,Woodwork Mid-America,,,02/25/2002,,,"Barren River | Warren | 2431, 2434, 3993",Kentucky,145,12/27/2001,Layoff,,No,
Kentucky,Inoac Packaging Group,,,10/01/2001,,,Lincoln Trail | Grayson | 3089,Kentucky,72,12/21/2001,Layoff,,Yes,
Kentucky,A.O. Smith Electrical Products Co.,,,,,,Barren River | Allen,Kentucky,150,12/10/2001,,,,
Kentucky,A. O. Smith,,,02/04/2002,,,Barren River | Allen | 3621,Kentucky,756,12/06/2001,Layoff,,No,
Kentucky,Donnelly Corporation,,,,,,TENCO | Montgomery,Kentucky,122,12/06/2001,,,,
Kentucky,Donnelly Corporation,,,01/03/2002-04/15/2002,,,TENCO | Montgomery | 3231,Kentucky,122,12/04/2001,Layoff,,No,
Kentucky,"Sumitomo Electric Wiring Systems, Inc.",,,,,,Barren River | Butler & Metcalfe,Kentucky,926,12/03/2001,,,,
Kentucky,"Carlton Cards Retail, Inc.",,,,,,Greater Louisville | Shelby,Kentucky,85,12/03/2001,,,,
Kentucky,"Sumitomo Electric Wiring Systems, Inc.",,,02/01/2002-09/01/2002,,,"Barren River | Warren, Butler, Metcalfe | 3679",Kentucky,926,11/30/2001,Layoff,,No,
Kentucky,"BSC Acquisition Sub, LLC",,,01/26/2001,,,Greater Louisville | Jefferson | 2677,Kentucky,59,11/30/2001,Layoff,,No,
Kentucky,"BSC Acquisition Sub, LLC",,,01/26/2001,,,Greater Louisville | Jefferson,Kentucky,59,11/30/2001,Layoff,,,
Kentucky,Carlton Cards - American Greetings,,,01/30/2002,,,Greater Louisville | Shelby | 2771,Kentucky,85,11/19/2001,Layoff,,No,
Kentucky,"Hayes Lemmerz International, Inc.",,,,,,Barren River | Warren | 3714,Kentucky,235,11/19/2001,Layoff,,,
Kentucky,Health Associates of Kentucky Inc.,,,,,,Bluegrass | Fayette | 8099,Kentucky,161,11/15/2001,Layoff,,,
Kentucky,OshKosh B' Gosh,,,,,,Bluegrass | Clinton | 2361,Kentucky,96,11/08/2001,Layoff,,,
Kentucky,"Spherion Atlantic Enterprises, LLC",,,,,,Green River | Henderson | 7363,Kentucky,103,11/01/2001,Layoff,,,
Kentucky,New World Pasta Company,,,,,,Greater Louisville | Jefferson | 2098,Kentucky,89,11/01/2001,,,,
Kentucky,Hayes Lemmerz - Somerset,,,,,,Cumberlands | Pulaski | 3714,Kentucky,90,10/31/2001,Layoff,,,
Kentucky,American Racing Equipment,,,,,,Gallatin | 3714,Kentucky,200,10/30/2001,Layoff,,,
Kentucky,Spherion Atlantic,,,,,,Green River | Henderson,Kentucky,103,10/29/2001,,,,
Kentucky,Dana Corporation - Elizabethtown,,,,,,Lincoln Trail | Hardin | 3714,Kentucky,50,10/27/2001,,,,
Kentucky,Peabody Coal Company Camp No. 11 Mine,,,,,,Union | 1222,Kentucky,106,10/23/2001,Layoff,,,
Kentucky,Whitehall Furniture,,,,,,Green River | Daviess | 2521,Kentucky,115,10/12/2001,Layoff,,,
Kentucky,CPS Plus Mark - American Greetings,,,,,,Green River | Henderson | 2621,Kentucky,202,10/05/2001,Layoff,,,
Kentucky,"KEY Industries, Inc.",,,,,,Barren River | Monroe | 2325,Kentucky,134,10/05/2001,Layoff,,,
Kentucky,"Ca One Services, Inc. Covington/Cincinnati Airport",,,,,,Northern KY | Kenton | 5811,Kentucky,11,10/01/2001,Layoff,,No,
Kentucky,New World Pasta Company,,,,,,Greater Louisville | Jefferson | 2098,Kentucky,89,09/28/2001,Layoff,,No,
Kentucky,EAS Mine of Aero Energy,,,,,,EKCEP | Perry | 1222,Kentucky,140,09/21/2001,Layoff,,,
Kentucky,Landis Gardner,,,,,,Northern KY | Boone | 3541,Kentucky,90,09/04/2001,,,,
Kentucky,"Interlake Material Handling, Inc.",,,,,,"Greater Louisville | Bullitt, Jefferson | 3535",Kentucky,105,08/10/2001,Layoff,,,
Kentucky,Cingular Wireless,,,,,,Greater Louisville | Jefferson | 4812,Kentucky,140,07/30/2001,Layoff,,,
Kentucky,"Collis, Inc.",,,,,,Lincoln Trail | Hardin | 3496,Kentucky,80,07/30/2001,Layoff,,,
Kentucky,"Techno Trim, Inc.",,,,,,TENCO | Mason | 3714,Kentucky,356,07/16/2001,Layoff,,,
