state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Kansas Children Service League,,,,,,
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Thte Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Raytheon,,,,,,
Kansas,Proliance,,,,,,
Kansas,Raytheon,,,,,,
Kansas,"APAC Customer Services, Inc.",,,,,,
Kansas,Rubbermaid Home Products,,,,,,
Kansas,Community Solutions Inc.,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Dillard's Inc.,,,,,,
Kansas,"Seaborn Health Care, Inc.",,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,Raytheon Aircraft Company,,,,,,
Kansas,Elmore's Grocery,,,,,,
Kansas,M & M Motors,,,,,,
Kansas,"Disney Shopping, Inc.",,,,,,
Kansas,All American Homes of Kansas,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,FBD Consulting Company,,,,,,
Kansas,Alamo Group,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Marshall and Ilsley Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,"King Louie International, Inc",Baxter Springs,,,,,
Kansas,VF Corporation,Lenexa,66219,,,,
Kansas,The North Face,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,APAC Customer Services,Wichita,,,,,
Kansas,Ryan International Airlines,,,,,,
Kansas,Ryan International Airlines,,,,,,
Kansas,"Sears, Roebuck and Company",Leavenworth,66048,,,,
Kansas,Blount International Inc.,Coffeyville,,,,,
Kansas,InkCycle,Lenexa,66214,,,,
Kansas,The Boeing Company,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Cosentino's Food Stores/Price Chopper,Overland Park,,,,,
Kansas,Suntron - Midwest Operation,,,,,,
Kansas,Colgate-Palmolive,,,,,,
Kansas,Arrow Electronics,,,,,,
Kansas,CertainTeed,McPherson,,,,,
Kansas,Eaton Corporation,,,,,,
Kansas,The Boeing Company,,,,,,
Kansas,Archer Daniels Midland Company,,,,,,
Kansas,Big Sky Distributors,,,,,,
Kansas,Collins Industries,,,,,,
Kansas,CertainTeed Corporation,,,,,,
Kansas,"Armour-Eckrich Meats, LLC",,,,,,
Kansas,Yellow Book USA,,,,,,
Kansas,"Tier Technologies, Inc.",,,,,,
Kansas,PrintXcel of Cenveo Corp,,,,,,
Kansas,"Cardinal Brands, Inc.",,,,,,
Kansas,Lear Siegler Services,,,,,,
Kansas,"Optima Bus Corp., LLC",,,,,,
Kansas,NuComm International,,,,,,
Kansas,Dillon Stores,,,,,,
Kansas,"Ankmar, LLC",,,,,,
Kansas,"Windstream Communications, Inc.",,,,,,
Kansas,First Horizon,,,,,,
Kansas,LSI Corporation,,,,,,
Kansas,SAIC - From Science to Solutions,,,,,,
Kansas,BlueCross BlueShield of Kansas,,,,,,
Kansas,Great American Supplemental Benefits Group,,,,,,
Kansas,"Schult Homes and CMH Manufacturing IN.,",,,,,,
Kansas,Sprint,,,,,,
Kansas,"Tyson Fresh Meats, Inc.",,,,,,
Kansas,Dillon Stores,,,,,,
Kansas,"Tyson Fresh Meats, Inc.",,,,,,
Kansas,Sprint,,,,,,
Kansas,Pizza Hut,,,,,,
Kansas,Brooke Capital Corporation,,,,,,
Kansas,Air Midwest,,,,,,
Kansas,Brooke Capital Corporation,,,,,,
Kansas,Heartland Cement Company,,,,,,
Kansas,Embarq,,,,,,
Kansas,Meridian Automotive Systems,,,,,,
Kansas,The Woodlands,,,,,,
Kansas,"Superior Industries International, Inc.",,,,,,
Kansas,Nu Wa Industries Inc.,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,YRC Worldwide's Norht American Transportation,,,,,,
Kansas,APL Logistics,,,,,,
Kansas,"CDG Management, LLC",,,,,,
Kansas,Progress Rail Services,,,,,,
Kansas,"Nu Wa Industries, Inc.",,,,,,
Kansas,BlueCross BlueShield of Kansas City,,,,,,
Kansas,Payless Shoesource,,,,,,
Kansas,"ABX Air, Inc.",,,,,,
Kansas,Cessna,,,,,,
Kansas,QTG,,,,,,
Kansas,Capital One,,,,,,
Kansas,Boeing,,,,,,
Kansas,Kongsberg Automotive,,,,,,
Kansas,Unilever Food Solutions,,,,,,
Kansas,Boeing,,,,,,
Kansas,Cessna,,,,,,
Kansas,Accenture,,,,,,
Kansas,Sprint Nextel,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Cessna,,,,,,
Kansas,Boeing,,,,,,
Kansas,Sears Holdings,,,,,,
Kansas,Anderson Services/Prologix,,,,,,
Kansas,Unilever Food Solutions,,,,,,
Kansas,Sportsman's Warehouse,,,,,,
Kansas,"CDG Management, LLC",,,,,,
Kansas,Sprint,,,,,,
Kansas,Boeing,,,,,,
Kansas,Durham School Services,,,,,,
Kansas,Sun Microsystems,Overland Park,66210,,,,
Kansas,"Empire Today, LLC",Northlake,60164,,,,
Kansas,CNH America LLC,,,,,,
Kansas,International Paper,,,,,,
Kansas,Snorkel International Inc.,,,,,,
Kansas,Nordam Group,,,,,,
Kansas,Nordam Group,,,,,,
Kansas,Boeing,,,,,,
Kansas,Great Southern Bank,,,,,,
Kansas,Cessna,,,,,,
Kansas,Staples,,,,,,
Kansas,"Grede Foundries, Inc.",,,,,,
Kansas,Great Bend Packing Plant,,,,,,
Kansas,Adronics/Elrob Manufacturing Inc.,,,,,,
Kansas,Hawker Beechcraft Corp,,,,,,
Kansas,Boeing,,,,,,
Kansas,Cessna,,,,,,
Kansas,InterCall,,,,,,
Kansas,Cessna,,,,,,
Kansas,St. Joseph Memorial Hospital,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Bic Graphic,,,,,,
Kansas,Labat Anderson Incorporated,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Chrysler Financial,,,,,,
Kansas,Boeing,,,,,,
Kansas,Snorkel,,,,,,
Kansas,"Coca-Cola Enterprises, Inc.",,,,,,
Kansas,Cessna,,,,,,
Kansas,Hawker Beechcraft Corp,,,,,,
Kansas,Sprint,,,,,,
Kansas,"Ritz Camera Centers, Inc.",,,,,,
Kansas,Hawker Beechcraft Corp,,,,,,
Kansas,Hawker Beechcraft Corporation,,,,,,
Kansas,"Ready Set Service, LLC",,,,,,
Kansas,Detroil Diesel,,,,,,
Kansas,Maximus,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Skyline Corporation,,,,,,
Kansas,Boeing,,,,,,
Kansas,Detroit Diesel,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Verizon,,,,,,
Kansas,Cessna,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,WinterSleiger Inc.,,,,,,
Kansas,Boeing,,,,,,
Kansas,Cessna,,,,,,
Kansas,"Pfizer, Inc.",,,,,,
Kansas,Boeing,,,,,,
Kansas,"Grede Foundries, Inc.",,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,BlueCross BlueShield of Kansas City,,,,,,
Kansas,CT General Life Insurance Company,,,,,,
Kansas,Boeing,,,,,,
Kansas,Schuff Steel Midwest,,,,,,
Kansas,Cessna,,,,,,
Kansas,Durham School Services,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,"NCO Customer Management, Inc.",,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Alorica,,,,,,
Kansas,Haldex Brake Products Corporation,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Owens Corning,,,,,,
Kansas,Boeing,,,,,,
Kansas,"NE Opco, Inc., dba National Envelope",,,,,,
Kansas,Cargill,,,,,,
Kansas,Cessna,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft Corp,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Principal Financial Group,,,,,,
Kansas,Day & Zimmerman,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boehringer Ingelheim,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,ManTech International,,,,,,
Kansas,"Encore Receivable Management, Inc.",,,,,,
Kansas,Bank of America,,,,,,
Kansas,Cessna,,,,,,
Kansas,Kinedyne,,,,,,
Kansas,Boeing,,,,,,
Kansas,Day & Zimmerman,,,,,,
Kansas,CGI Federal Inc.,,,,,,
Kansas,Central Kansas Medical Center,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,"Liberty Homes, Inc.",,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Aramark Education,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Cessna,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Durham School Services,,,,,,
Kansas,First Student,,,,,,
Kansas,Jostens,,,,,,
Kansas,Insight School,,,,,,
Kansas,CSC Applied Technology Group,,,,,,
Kansas,Boeing,,,,,,
Kansas,Food Services Inc. of Gainesville,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Lodge Works,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Asurion,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,"Results Customer Solutions, LLC",,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,"kgb USA, Inc.",,,,,,
Kansas,Coleman Company,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Bosselman Travel Center,,,,,,
Kansas,"Bosselman Travel Centers, Inc.",,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,"kgb Deals, Inc",,,,,,
Kansas,Chef Solutions,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Macy's,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,NEW,,,,,,
